"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"link";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"212";"RJ";"COMPANHIA ESTADUAL DE HABITACAO DO RJ CEHAB RJ";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";94327687,52;-102583,29;"SIM";"SIM";"NÃO";"245401.07000000001";"Não";356;51629268,07;39855239,41;0;109283877,1;87035053,97;0;228066288,04;NA;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-109283877,1
"213";"RJ";"COMPANHIA DO METROPOLITANO DO RIO DE JANEIRO - METRÔ ""Em Liquidação""";"EM LIQUIDAÇÃO";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-506141292,33;-4520622320,95;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;36369,46;0;48933,04;50350,56;0;0;NA;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-48933,04
"214";"RJ";"CEASA-RJ";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";34834198,4;-1228656,3;"SIM";"SIM";"NÃO";"10565.540000000001";"Não";250;4382644,93;22516224,56;0;0;0;0;0;NA;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"215";"RJ";"Empresa de Obras Públicas do Estado do Rio de Janeiro - EMOP";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";-282961269,66;-256452,45;"SIM";"SIM";"NÃO";"380224.53000000003";"Não";447;0;42630626,93;0;0;0;0;0;NA;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"216";"RJ";"Companhia de Desenvolvimento Rodoviário e Terminais RJ - CODERTE";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";12873944,83;-3532220,46;"SIM";"SIM";"NÃO";"127527.7";"Não";144;0;5693843,03;0;0;0;0;0;NA;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"217";"RJ";"EMPRESA DE PESQUISA AGROPECUARIA DO ESTADO DO RJ - PESAGRO";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-10927083,36;-3795358,47;"SIM";"SIM";"SIM";"252227.04000000001";"Não";256;1350250,4;27757575,38;0;33908942,35;36642948,93;0;0;NA;"Rio de Janeiro";"Sudeste";TRUE;FALSE;-33908942,35
"218";"RN";"AGÊNCIA DE FOMENTO DO RN SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";51441619,58;950759,53;"SIM";"SIM";"NÃO";"78144.490000000005";"Não";47;143300;7744917,99;968470;0;0;0;0;"http://www.agn.rn.gov.br/Conteudo.asp?TRAN=ITEM&TARG=182444&ACT=&PAGE=0&PARM=&LBL=AGN%2FRN";"Rio Grande do Norte";"Nordeste";FALSE;FALSE;968470
"219";"RN";"CENTRAIS DE ABASTECIMENTO DO RIO GRANDE DO NORTE S/A";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";1438950;632794;"SIM";"SIM";"NÃO";"93836.039999999994";"Não";108;2976266;8881141;0;7078128;7226207;0;0;"http://adcon.rn.gov.br/ACERVO/ceasa/DOC/DOC000000000244794.PDF";"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-7078128
"220";"RN";"COMPANHIA DE PROCESSAMENTO DE DADOS DO RN - DATANORTE";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-71885776;-11261948;"SIM";"SIM";"NÃO";"173889.04000000001";"Não";136;377750,04;51726439;0;2863552;2820494;0;0;NA;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-2863552
"221";"RN";"COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE - CAERN";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2311851990,3;22297504,42;"SIM";"SIM";"SIM";"479045.09999999998";"Sim";2128;131697024,92;235430578,45;21406193,26;0;0;0;542674809,46;"https://arquivos-transparencia.caern.com.br/index.php/s/0cccxFdPVqwe7hT";"Rio Grande do Norte";"Nordeste";TRUE;FALSE;21406193,26
"222";"RN";"EMPRESA DE PESQUISA AGROPECUÁRIA DO RIO GRANDE DO NORTE - EMPARN";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";1284954,24;-1999241,48;"SIM";"SIM";"NÃO";"263666.64000000001";"Não";90;62290,41;14636812,58;0;20398700,02;14492049,07;0;0;NA;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-20398700,02
"223";"RN";"CEHAB - COMPANHIA ESTADUAL DE HABITACAO E DESENVOLVIMENTO URBANO";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";14901976;1031133;"SIM";"SIM";"NÃO";"99139.690000000002";"Não";28;607463,23;1864117;0;0;0;0;0;NA;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;0
"224";"RN";"EMPRESA POTIGUAR DE PROMOCAO TURISTICA S/A - EMPROTUR";"ATIVA";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-2342498,16;-632665,52;"SIM";"SIM";"NÃO";"96970.820000000007";"Não";37;0;3853175,38;0;5975514,32;4693958,81;0;0;NA;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-5975514,32
"225";"RN";"EMPRESA GESTORA DE ATIVOS DO RN - EMGERN";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";79185,78;0;"SIM";"SIM";"NÃO";"165417.64999999999";"Não";22;0;2254009,5;0;0;0;0;0;NA;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;0
"226";"RN";"COMPANHIA POTIGUAR DE GÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";73073281,89;10293586,35;"SIM";"SIM";"SIM";"351054.10999999999";"Sim";59;5863182,88;12227425,33;1843952,47;0;0;0;0;"https://www.potigas.com.br/public/docs/carta-anual-politica-publica-2020.pdf";"Rio Grande do Norte";"Nordeste";TRUE;FALSE;1843952,47
"227";"RO";"SOCIEDADE DE PORTOS E HIDROVIAS DO ESTADO DE RONDÔNIA";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente";1002173,33;-1837826,67;"SIM";"SIM";"NÃO";"317489.25";"Não";80;0;9185190,21;0;0;0;0;0;"http://www.rondonia.ro.gov.br/soph/sobre/auditoria-inspecoes-e-prestacoes-de-contas/3-prestacao-de-contas/";"Rondônia";"Norte";FALSE;FALSE;0
"228";"RO";"COMPANHIA RONDONIENSE DE GÁS - RONGÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1379959,03;-533598,55;"SIM";"SIM";"NÃO";"122709.67999999999";"Não";1;0;426163,04;0;0;0;85000;85000;NA;"Rondônia";"Norte";FALSE;FALSE;-85000
"229";"RO";"COMPANHIA DE MINERAÇÃO DE RONDÔNIA";"ATIVA";"MINERAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";1844335393,61;634741,94;"SIM";"SIM";"NÃO";"192000";"Não";20;0;2700834,28;0;0;0;0;0;"https://transparencia.ro.gov.br/?pEncPastaId=abIK_SBgUC6-OpArkckapLFnVvocJ-KpJs4ZPp4BOla7pig9g9PTI73SQUWUqLbkwFgmIQ67vhI-VlyjmfJT-yBTaER-EJUawIVB0Wv06Q03QU4L#!";"Rondônia";"Norte";FALSE;FALSE;0
"230";"RO";"BANCO DO ESTADO DE RONDÔNIA S/A";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;NA;"Rondônia";"Norte";FALSE;FALSE;0
"231";"RO";"COMPANHIA DE DESENVOLVIMENTO URBANO E RURAL DE RONDÔNIA";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;NA;"Rondônia";"Norte";FALSE;FALSE;0
"232";"RO";"RONDONIA CREDITO IMOBILIARIO SA.";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;NA;"Rondônia";"Norte";FALSE;FALSE;0
"233";"RO";"COMPANHIA DE ÁGUA E ESGOTO DE RONDÔNIA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";162631833;-43130969;"SIM";"SIM";"NÃO";"391382.58000000002";"Não";688;5527597;92900346;0;5326992;334078;0;0;"https://transparencia.ro.gov.br/Arquivo/VisualizarArquivo?pEncArquivoId=NgsAOVsVepr8I0plhYaFdE2fqrv2eDKI4DMQvWrQyeGnQDzkVuF-_WaV8GYyFZpvinCKrR3xXJ1zGpotIbSemwJI2VpPMlKNYlfBe3MQRUc3QU4L";"Rondônia";"Norte";FALSE;FALSE;-5326992
"234";"RO";"COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE RO";"EM LIQUIDAÇÃO";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;NA;"Rondônia";"Norte";FALSE;FALSE;0
"235";"RR";"Agência de Formento do Estado de Roraima - AFERR";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";6492428,03;-626883;"SIM";"SIM";"NÃO";"417150";"Não";32;15068,94;4411000;0;4853455,53;5144983,56;0;0;NA;"Roraima";"Norte";FALSE;FALSE;-4853455,53
"236";"RR";"Companhia Energetica de Roraima - CER";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";44129294,74;-290332023,3;"SIM";"SIM";"SIM";"254925";"Não";211;16109,66;35358277,79;0;31084715,96;31860362,07;0;0;NA;"Roraima";"Norte";TRUE;FALSE;-31084715,96
"237";"RR";"Companhia de Águas e Esgostos de Roraima - CAER";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-495840902,55;-102406219,39;"SIM";"SIM";"NÃO";"367856.20000000001";"Não";795;3283814;60044294,54;0;0;0;0;0;NA;"Roraima";"Norte";FALSE;FALSE;0
"238";"RR";"Companhia de Desenvolvimento de Roraima - CODESAIMA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";114350527,95;-1610355,79;"SIM";"SIM";"NÃO";"301275";"Não";258;0;15618855,98;0;17160911,34;18853987,68;0;0;NA;"Roraima";"Norte";FALSE;FALSE;-17160911,34
"239";"RR";"Empresa Radio e Televisao Difusora de Roraima - Radioraima";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Dependente";-2382504,56;-500533,4;"SIM";"NÃO";"SIM";"97500";"Não";55;38502;4236131,13;0;4514009,96;5884312,11;0;0;NA;"Roraima";"Norte";FALSE;FALSE;-4514009,96
"240";"RS";"Caixa de Administração da Dívida Pública Estadual - CADIP";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";221328000;-158000;"SIM";"SIM";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;"http://www.cadip.rs.gov.br/conteudo/1337/2020";"Rio Grande do Sul";"Sul";FALSE;FALSE;0
"241";"RS";"BADESUL Desenvolvimento SA - Agência de Fomento/RS";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";743032000;13091000;"SIM";"SIM";"SIM";"423581.64000000001";"Sim";120;0;32730000;0;0;0;0;0;"https://www.badesul.com.br/transparencia#11";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"242";"RS";"Companhia Estadual de Energia Elétrica Participações - CEEE-PAR";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-1082055000;-693151000;"SIM";"SIM";"SIM";"nan";"nan";NA;0;854269000;0;0;0;0;0;"https://www.ceee.com.br/a-ceee/governanca/compliance";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"243";"RS";"Companhia Estadual de Distribuição de Enegia Eletrica - CEEE-D";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-5742894000;-1622898000;"SIM";"SIM";"SIM";"586488.77000000002";"Não";2742;0;526510000;0;0;0;0;0;"https://www.ceee.com.br/a-ceee/governanca/compliance";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"244";"RS";"Empresa Gaúcha de Rodovias - EGR";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";0;0;"SIM";"SIM";"SIM";"232127.22";"Não";55;0;7799679,62;0;0;0;0;0;NA;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"245";"RS";"Companhia de Gás do Estado RGS - SULGÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";190142000;79442000;"SIM";"SIM";"SIM";"375980.32000000001";"Sim";130;2000;35053000;21696866,27;0;0;0;0;"https://www.sulgas.rs.gov.br/sulgas/transparencia-ativa";"Rio Grande do Sul";"Sul";TRUE;FALSE;21696866,27
"246";"RS";"Companhia de Processamento de Dados do Estado do RS - PROCERGS";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-41519923,56;11673137,32;"SIM";"SIM";"SIM";"434552";"Sim";1111;0;214110956,66;0;0;0;0;0;"https://www.procergs.rs.gov.br/carta-de-politicas-publicas";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"247";"RS";"Banco do Estado do Rio Grande do Sul - BANRISUL";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";7792367000;727476000;"SIM";"SIM";"SIM";"0";"Sim";10725;0;2128530000;106266249,14;0;0;0;0;"https://ri.banrisul.com.br/governanca-corporativa/carta-anual-de-governanca-corporativa-2/";"Rio Grande do Sul";"Sul";TRUE;FALSE;106266249,14
"248";"RS";"Companhia Estadual de Geração e Transmissão de Energia Eletrica - CEEE-GT";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2537678000;278896000;"SIM";"SIM";"SIM";"563853.65000000002";"Não";1322;0;312558000;0;0;0;0;0;"https://www.ceee.com.br/a-ceee/governanca/compliance";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"249";"RS";"Companhia Riograndense de Mineração - CRM";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";300917520,43;-6194502,21;"SIM";"SIM";"SIM";"276243.72999999998";"Não";289;0;24483917,99;0;0;0;0;0;"https://www.crm.rs.gov.br/documentos-institucionais";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"250";"RS";"Companhia Riograndense de Saneamento - CORSAN";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";4032697000;1814394000;"SIM";"SIM";"SIM";"564439.21999999997";"Sim";5688;845000;1170058000;38000003;0;0;0;0;"https://www.corsan.com.br/governanca-corporativa";"Rio Grande do Sul";"Sul";TRUE;FALSE;38000003
"251";"RS";"CESA";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"SIM";"SIM";"NÃO";"474612.03000000003";"Não";72;0;0;0;0;0;0;0;NA;"Rio Grande do Sul";"Sul";FALSE;FALSE;0
"252";"RS";"Centrais de Abastecimento do Rio Grande do Sul - CEASA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";16640926,27;201937,88;"SIM";"SIM";"SIM";"229930.04000000001";"Não";49;0;5942290,21;0;0;0;0;0;"http://ceasa.rs.gov.br/portal-transparencia/";"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"253";"SC";"Imbituba Administradora da Zona de Processamento e de Exportação SA";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";238440,18;-103576,53;"SIM";"SIM";"NÃO";"0";"Não";0;0;50174,62;0;0;0;101909,52;91384,8;NA;"Santa Catarina";"Sul";FALSE;FALSE;-101909,52
"254";"SC";"Santa Catarina Participações e Investimentos SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-7977257281,03;-790085056,98;"SIM";"SIM";"SIM";"0";"Não";0;0;0;0;0;0;0;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;0
"255";"SC";"Sapiens Parque SA";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";336836419,95;-11140271,18;"SIM";"SIM";"SIM";"0";"Não";0;0;1174092,11;0;0;0;24500000;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;-24500000
"256";"SC";"SC Participações e Parcerias SA- SCPAR";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";428520646,04;-16192622,43;"SIM";"SIM";"SIM";"240848.60000000001";"Não";37;3174920;8419805,39;0;0;0;6246180;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;-6246180
"257";"SC";"Companhia Catarinense de Águas e Saneamento - CASAN";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1324157433,1;112503999,33;"SIM";"SIM";"SIM";"525653.01000000001";"Não";2533;375796748,28;375333188,18;0;0;0;0;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;0
"258";"SC";"BESC SA Corretora de Seguros e Administração de Bens - BESCOR";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-3663283,09;1084489,72;"SIM";"SIM";"NÃO";"29408.900000000001";"Não";0;0;198057,71;0;0;0;235000;3e+05;NA;"Santa Catarina";"Sul";FALSE;FALSE;-235000
"259";"SC";"Agência de Fomento do Estado de Santa Catarina - BADESC";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";609628861,62;12520289,9;"SIM";"SIM";"SIM";"622917.72999999998";"Não";102;541863,4;38901165,58;5e+06;0;0;26000007;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;-21000007
"260";"SC";"Companhia de Distritos Industriais de Santa Catarina - CODISC";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";1594244,02;207330,87;"NÃO";"SIM";"NÃO";"9754.0400000000009";"Não";0;0;118592,33;0;0;0;301353,96;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;-301353,96
"261";"SC";"Centro de Informática e Automação do Estado de Santa Catarina - CIASC";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";0;53737646,94;"SIM";"SIM";"NÃO";"447556.5";"Não";343;9276125,73;83463671,29;0;0;0;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;0
"262";"SC";"Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";11259678,71;7301552,17;"SIM";"SIM";"SIM";"97342.179999999993";"Não";1748;3851205,98;326261394,38;372391251,6;0;0;0;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;372391251,6
"263";"SC";"Companhia de Desenvolvimento Regional do Estado de SC";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";0;5910163,86;"NÃO";"NÃO";"NÃO";"289425.15999999997";"Não";0;0;793702,47;0;0;0;250000;6431678,07;NA;"Santa Catarina";"Sul";FALSE;FALSE;-250000
"264";"SC";"Centrais de Abastecimento de Santa Catarina - CEASA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";8572059,05;1339699,86;"SIM";"SIM";"NÃO";"13359.219999999999";"Não";46;198009,06;0;0;0;0;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;0
"265";"SC";"Agência de Desenvolvimento do Turismo de Santa Catarina - SANTUR";"EM LIQUIDAÇÃO";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";292196,69;-93300,05;"NÃO";"SIM";"NÃO";"235450";"Não";33;0;4318750,68;0;0;0;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;0
"266";"SC";"Companhia Hidromineral Caldas da Imperatriz";"ATIVA";"TURISMO";"EMPRESA PÚBLICA";"Não Dependente";1616716,74;-1378878,7;"SIM";"SIM";"NÃO";"0";"Não";68;0;512771200,36;0;0;0;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;0
"267";"SC";"Companhia Integrada de Desenvolvimento Agrícola de Santa Catarina - CIDASC";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";275191188,16;-11030481,62;"SIM";"SIM";"NÃO";"328134.23999999999";"Não";1268;960936,21;219597386,93;0;201023573,83;182152219,21;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;-201023573,83
"268";"SC";"Centrais Elétricas de Santa Catarina SA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1984642000;518685000;"SIM";"SIM";"SIM";"721996.70999999996";"Sim";3284;671198156,69;778929000;13642512,04;0;0;0;0;NA;"Santa Catarina";"Sul";TRUE;FALSE;13642512,04
"269";"SC";"Companhia de Habitação do Estado de Santa Catarina - COHAB/SC";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-26099206,61;-1981228,32;"NÃO";"SIM";"NÃO";"225543.26000000001";"Não";20;0;5657158,47;0;5485403,44;7775814,53;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;-5485403,44
"270";"SC";"Banco Regional de Desenvolvimento do Extremo Sul";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";3099861497,47;199305723,24;"SIM";"NÃO";"SIM";"652802.82999999996";"Sim";468;8745278,64;189551726,87;0;0;0;0;0;NA;"Santa Catarina";"Sul";FALSE;FALSE;0
"271";"SE";"Companhia Estadual de Habitação e Obras Públicas";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";111070978;3290688;"SIM";"SIM";"NÃO";"390089";"Não";208;0;26874206;0;0;0;2505031,01;6352788,25;NA;"Sergipe";"Nordeste";FALSE;FALSE;-2505031,01
"272";"SE";"Banco do Estado de Sergipe SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";487807595,66;54338906,05;"SIM";"SIM";"SIM";"560552.20999999996";"Sim";965;12640323;229942026,45;10246296,73;0;0;0;0;NA;"Sergipe";"Nordeste";TRUE;FALSE;10246296,73
"273";"SE";"Companhia de Saneamento de Sergipe";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1638653396;7741917;"SIM";"SIM";"NÃO";"721594.83999999997";"Não";1665;155914449;257292630;0;0;0;132834145;115764315;NA;"Sergipe";"Nordeste";FALSE;FALSE;-132834145
"274";"SE";"Empresa Sergipana de Turismo SA";"ATIVA";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";12289159,11;244933,24;"SIM";"SIM";"NÃO";"400579.96999999997";"Não";49;0;3125333,38;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"275";"SE";"Servicos Graficos de Sergipe";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";3859060,95;-1163450,3;"SIM";"SIM";"NÃO";"125677.82000000001";"Não";51;0;4006504,35;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"276";"SE";"Empresa de Desenvolvimento Agropecuário de Sergipe";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-12234642,36;7566687,52;"SIM";"SIM";"NÃO";"273602.52000000002";"Não";447;317485,42;52765828,82;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"277";"SE";"Companhia de Desenvolvimento Economico de Sergipe";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";188742444,45;-22890929,37;"SIM";"SIM";"NÃO";"344477.69";"Não";118;4738280,15;21416392,74;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"278";"SE";"Empresa Sergipana de Tecnologia da Informação";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";6031847,43;2750565,09;"SIM";"SIM";"NÃO";"206158.66";"Não";59;0;6912809,79;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"279";"SE";"Companhia Administradora da Zona de Processamento de Exportação de Sergipe";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";9769,1;135,08;"NÃO";"NÃO";"NÃO";"0";"Não";0;0;0;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"280";"SE";"Companhia de Desenvolvimento de Recursos Hídricos e Irrigação de Sergipe";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-15662004,69;-7479862,72;"SIM";"SIM";"NÃO";"220635.32000000001";"Não";295;0;44476599,19;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"281";"SE";"Empresa de Desenvolvimento Sustentavel do Estado de Sergipe";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";-151398,26;709705,55;"SIM";"SIM";"NÃO";"306352.35999999999";"Não";58;0;7689206,31;0;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;0
"282";"SE";"Sergipe Gás SA";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";111473477,08;77643307,89;"SIM";"SIM";"NÃO";"307443.64000000001";"Sim";71;6857657,26;16443392;878564,71;0;0;0;0;NA;"Sergipe";"Nordeste";FALSE;FALSE;878564,71
