"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"var_capital";"var_acoes";"link";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"1";"AC";"Agencia de Negócios do Estado do Acre";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";48353354,32;-24479884,96;"SIM";"SIM";"NÃO";196128;"Não";18;0;2123106,04;0;0;0;2247519,62;1767218,57;146871838,05;2247519,62;0;"nan";"Acre";"Norte";FALSE;FALSE;-2247519,62
"2";"AC";"Administradora da Zona de Processamento de Exportação do Acre - AZPE/AC";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";0;-55746,01;"SIM";"SIM";"NÃO";0;"Não";0;0;0;0;0;0;0;0;55000;0;0;"nan";"Acre";"Norte";FALSE;FALSE;0
"3";"AC";"Banco do Estado do Acre - BANACRE";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-191752566,47;-942857,86;"SIM";"SIM";"NÃO";95768,02;"Não";14;0;1146293,69;0;1600685,13;1525569;0;0;24365820,86;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-1600685,13
"4";"AC";"Companhia de Armazéns e Entrepostos do Acre - CAGEACRE";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"EMPRESA PÚBLICA";"Dependente";8192906,14;682466,81;"SIM";"SIM";"NÃO";346731,32;"Não";140;133788,2;8082255,82;494565,41;9082999,24;9575806,83;27000;27000;8955849,76;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-8615433,83
"5";"AC";"Companhia Industrial de Laticínios do Acre - CILA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-64543713,3;12022303,16;"SIM";"SIM";"NÃO";176800;"Não";25;0;1316291,74;0;1935664,94;1593809,51;0;0;416,44;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-1935664,94
"6";"AC";"Companhia de Desenvolvimento Industrial do Acre - CODISACRE";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";-7255905,61;696130,92;"SIM";"SIM";"NÃO";176800;"Não";47;0;2914556,76;0;3692043,52;3662859,62;0;0;3797524,5;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-3692043,52
"7";"AC";"Companhia de Colonização do Acre - COLONACRE";"EM LIQUIDAÇÃO";"OUTROS";"EMPRESA PÚBLICA";"Dependente";-5856447,48;-178986,58;"SIM";"SIM";"NÃO";176800;"Não";15;0;983816,25;0;876623,5;789372,18;0;0;3598917,22;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-876623,5
"8";"AC";"Companhia de Saneamento do Acre - SANACRE";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-18949354,32;-18949354,32;"SIM";"SIM";"NÃO";236043,74;"Não";191;0;20139047,96;0;10140978,06;10278585,48;0;0;123139981,75;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-10140978,06
"9";"AC";"Companhia de Habitação do Acre - COHAB/ACRE";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";79307669,34;3953141,14;"SIM";"SIM";"NÃO";237911,72;"Não";61;0;5027697,04;0;8878252,82;14847812,46;0;0;62835007,31;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-8878252,82
"10";"AC";"Companhia Agência de Desenvolvimento e Serviços Ambientais do Estado do Acre - CDSA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";103135,32;43135,32;"SIM";"SIM";"NÃO";0;"Não";0;49200;0;0;1569900,68;13000,02;0;0;60000;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-1569900,68
"11";"AC";"Empresa de Processamento de Dados do Acre S/A - ACREDATA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-73130330,5;-7781835,1;"SIM";"SIM";"NÃO";163200;"Não";68;0;5845587,49;0;9085516,43;8719160,17;0;0;4396687,58;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-9085516,43
"12";"AC";"Empresa de Assistência Técnica e Extensão Rural do Acre - EMATER";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-2982970,12;651732,77;"SIM";"SIM";"NÃO";119855,99;"Não";176;518700;17308822,52;0;19730427,58;18524821,75;0;0;0,01;0;0;"nan";"Acre";"Norte";FALSE;FALSE;-19730427,58
"13";"AL";"AGÊNCIAS DE FOMENTO DE ALAGOAS - DESENVOLVE";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";63735991,92;-3512967,82;"SIM";"SIM";"NÃO";295413,02;"Não";46;0;3866107,2;0;1017518,88;955686,12;0;0;80414000;4e+07;0;"https://www,desenvolve-al,com,br/institucional/relatorios-da-administracao/";"Alagoas";"Nordeste";FALSE;FALSE;-1017518,88
"14";"AL";"ALAGOAS ATIVOS S/A";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";1e+07;-11105313,64;"SIM";"SIM";"NÃO";22829,57;"Não";11;0;1816670,22;0;0;0;0;0;0;0;0;"https://www,alagoasativos,com,br/governanca/politicas/";"Alagoas";"Nordeste";FALSE;FALSE;0
"15";"AL";"COMPANHIA ALAGOANA DE RECURSOS HUMANOS E PATRIMONIAIS - CARHP";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";10693072,99;-42707,56;"SIM";"SIM";"NÃO";180620;"Não";34;0;1766343,23;0;0;0;0;0;4964380,41;0;0;"nan";"Alagoas";"Nordeste";FALSE;FALSE;0
"16";"AL";"COMPANHIA DE EDIÇÃO IMPRESSÃO E PUBLICAÇÃO DE ALAGOAS - CEPAL";"ATIVA";"COMUNICAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";5750767,54;140824,27;"SIM";"SIM";"NÃO";98660,95;"Não";105;503345;5629717,66;0;0;0;0;0;10083000;0;0;"nan";"Alagoas";"Nordeste";FALSE;FALSE;0
"17";"AL";"GÁS DE ALAGOAS S/A - ALGÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";102929597,09;29327009,27;"SIM";"SIM";"SIM";228299,92;"Sim";139;11601179,29;19119770,45;16141718,2;0;0;0;0;11382382,93;519758,560000001;-130179140,19;"https://algas,com,br/servicos/";"Alagoas";"Nordeste";TRUE;FALSE;16141718,2
"18";"AL";"BANCO DO ESTADO DE ALAGOAS S/A - PRODUBAN";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";147487208,47;-4953680,73;"NÃO";"SIM";"NÃO";42002,33;"Não";6;0;522020,02;0;0;0;0;0;499811100;0;0;"nan";"Alagoas";"Nordeste";FALSE;FALSE;0
"19";"AL";"LABORATORIO INDUSTRIAL FARMACEUTICO DE ALAGOAS S/A - LIFAL";"EM LIQUIDAÇÃO";"SAÚDE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-86577,26;-355535,8;"NÃO";"SIM";"NÃO";352495,13;"Não";7;0;352061,93;0;0;0;0;0;0;0;0;"nan";"Alagoas";"Nordeste";FALSE;FALSE;0
"20";"AL";"SERVIÇO DE ENGENHARIA DE ALAGOAS S.A - SERVEAL";"EM LIQUIDAÇÃO";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-1880524,58;-164663,09;"NÃO";"SIM";"NÃO";23241,56;"Não";15;0;1309545,09;0;0;0;0;0;0;0;0;"nan";"Alagoas";"Nordeste";FALSE;FALSE;0
"21";"AL";"COMPANHIA DE SANEAMENTO DE ALAGOAS - CASAL";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-185467774,59;23436497,55;"SIM";"SIM";"SIM";0;"Não";1064;17139560,53;104974313,44;0;0;0;0;0;347248954,06;0;0;"https://www,casal,al,gov,br/tipo-de-arquivo/carta-anual/";"Alagoas";"Nordeste";TRUE;FALSE;0
"22";"AM";"Empresa Estadual de Turismo - Amazonastur";"ATIVA";"TURISMO";"EMPRESA PÚBLICA";"Dependente";5768040,24;40503,88;"SIM";"SIM";"NÃO";291043,45;"Não";141;1640134,85;11624605,87;0;22614181,26;19016777,17;0;0;27123375,38;0;0;"nan";"Amazonas";"Norte";FALSE;FALSE;-22614181,26
"23";"AM";"Agência de Fomento do Estado do Amazonas S.A. - AFEAM";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";101721550,8;1171046,9;"SIM";"SIM";"SIM";372735,06;"Sim";258;184600836,77;36403043,46;0;0;0;0;0;98065592;4436972;4436972;"WWW,AFEAM,AM,GOV,BR";"Amazonas";"Norte";TRUE;FALSE;0
"24";"AM";"Companhia de Desenvolvimento do Estado do Amazonas - CIAMA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";58115826,34;-1568510,74;"SIM";"SIM";"NÃO";445193,32;"Não";213;1138586,34;20043503,47;0;25032735,46;23505109,97;1e+06;1370000;326979280,28;1e+06;192313;"WWW,CIAMA,AM,GOV,BR";"Amazonas";"Norte";FALSE;FALSE;-26032735,46
"25";"AM";"Companhia Amazonense de Desenvolvimento e Mobilização de Ativos - CADA";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";392493,92;-4107506,08;"SIM";"SIM";"SIM";390000;"Não";26;105860,65;3864100;0;0;0;0;0;3500000;3500000;-9e+05;"WWW.CADA.AM.GOV.BR";"Amazonas";"Norte";TRUE;FALSE;0
"26";"AM";"Companhia de Gás do Amazonas";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";268422291,31;118768534,82;"SIM";"SIM";"NÃO";408000;"Sim";202;30381439,81;27907997,18;7320953,02;0;0;0;0;28657424,9;3626185,96;0;"WWW,CIGAS-AM,COM,BR";"Amazonas";"Norte";FALSE;FALSE;7320953,02
"27";"AM";"PRODAM Processamento de Dados Amazonas S.A.";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";46801859;7851221;"SIM";"SIM";"SIM";569692,2;"Não";419;344352,31;68774255,72;0;0;0;0;0;45144417;0;0;"WWW,PRODAM,AM,GOV,BR";"Amazonas";"Norte";TRUE;FALSE;0
"28";"AM";"Companhia de Saneamento do Amazonas - Cosama";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";3314307,33;2086791,1;"SIM";"SIM";"NÃO";432271,83;"Não";376;1676764,08;30559919,28;0;40056685,04;32372425,83;8513912,07;3370974,03;532581469,06;0;0;"WWW,COSAMA,AM,GOV,BR";"Amazonas";"Norte";FALSE;FALSE;-48570597,11
"29";"AM";"Agência de Desenvolvimento Sustentável do Amazonas - ADS";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";5495411,18;111673,53;"SIM";"SIM";"NÃO";156786,29;"Não";108;125021,13;5800738,31;0;109531481,05;52692200,71;0;0;1e+07;0;0;"nan";"Amazonas";"Norte";FALSE;FALSE;-109531481,05
"30";"AP";"Companhia de Gás do Amapá - GASAP";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";494019,21;-196357,92;"SIM";"SIM";"NÃO";29040;"Não";1;0;29040;0;0;0;0;0;100;0;0;"-";"Amapá";"Norte";FALSE;FALSE;0
"31";"AP";"Companhia de Eletricidade do Amapá - CEA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2652516032,1;138193922,9;"SIM";"SIM";"SIM";761475,84;"Não";530;0;64092796,32;0;7500000;0;0;0;1117875640,18;0;0;"www.cea.amapa.gov.br/";"Amapá";"Norte";TRUE;FALSE;-7500000
"32";"AP";"Agência de Fomento do Amapá - AFAP";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";12379152,22;-16357954,4;"SIM";"SIM";"NÃO";223283,95;"Não";93;0;6164185,74;0;0;0;5e+06;5800000;34455740,38;5800000;5800000;"www.afap.ap.gov.br/";"Amapá";"Norte";FALSE;FALSE;-5e+06
"33";"AP";"Companhia de Água e Esgoto do Amapá - CAESA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";484005109,1;47289353,51;"SIM";"SIM";"NÃO";167929,09;"Não";400;0;33587214,45;0;0;0;0;0;0;0;0;"caesa.portal.ap.gov.br/";"Amapá";"Norte";FALSE;FALSE;0
"34";"BA";"Companhia de Gás da Bahia - Bahiagás";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";679770267,72;117189059,6;"SIM";"SIM";"NÃO";384810,18;"Sim";279;74152611,78;77274008,16;15395976,65;0;0;0;0;484515767,42;6972670,48000002;50477;"nan";"Bahia";"Nordeste";FALSE;FALSE;15395976,65
"35";"BA";"BAHIAINVESTE - EMPRESA BAIANA DE ATIVOS S.A.";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";22319686;-3851497;"SIM";"SIM";"SIM";188464,76;"Não";15;8020000;2844566;0;0;0;14411673,4;3500000;11530000;0;0,160000000000011;"http://www,bahiainveste,ba,gov,br/accountability";"Bahia";"Nordeste";TRUE;FALSE;-14411673,4
"36";"BA";"BAHIA PESCA S/A";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-8384759;-1302712;"SIM";"SIM";"NÃO";203855;"Não";110;396367;11059157;0;3954231;3333709;0;0;4824688,64;0;0;"http://www.bahiapesca.ba.gov.br/arquivos/File/CARTAANUALBPECERCICIO2020.pdf";"Bahia";"Nordeste";FALSE;FALSE;-3954231
"37";"BA";"Companhia Baiana de Pesquisa Mineral";"ATIVA";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";79231157,68;3925487,91;"SIM";"SIM";"NÃO";274978,67;"Não";169;874376,7;26043922,96;0;18890129,03;6275628,35;0;0;1e+08;0;0;"nan";"Bahia";"Nordeste";FALSE;FALSE;-18890129,03
"38";"BA";"COMPANHIA DE ENGENHARIA HIDRICA E DE SANEAMENTO DA BAHIA CERB";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";12041527,53;378212,65;"SIM";"SIM";"NÃO";310223,75;"Não";803;62058948,09;30383692,32;0;95388106,44;91796118,07;0;0;131206906;0;0;"nan";"Bahia";"Nordeste";FALSE;FALSE;-95388106,44
"39";"BA";"COMPANHIA DE DESENVOLVIMENTO URBANO DO ESTADO DA BAHIA - CONDER";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";211244993;-3011462,32;"SIM";"SIM";"NÃO";241443,36;"Não";353;0;23832550,22;0;489098926,9;1243349076;0;0;16803753;0;0;"https://www,conder,ba,gov,br/sites/default/files/documentos/2022-04/Carta_Anual_de_Governanca_Corporativa__2022__VFinal,pdf";"Bahia";"Nordeste";FALSE;FALSE;-489098926,9
"40";"BA";"EMPRESA BAIANA DE AGUAS E SANEAMENTO DA BAHIA - EMBASA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";6612500926,38;386266634,58;"SIM";"SIM";"SIM";700243,75;"Sim";4476;922129868,63;872431074,09;0;0;0;0;0;4846641888,14;170349048;24019230;"https://www,embasa,ba,gov,br/index,php/institucional/a-embasa/governanca/carta-anual-de-governanca-corporativa";"Bahia";"Nordeste";TRUE;FALSE;0
"41";"BA";"Desenbahia - Agência de Fomento do Estado da Bahia S/A";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";679776812,13;40532779,14;"SIM";"SIM";"SIM";375212,37;"Sim";269;0;51743640,08;0;0;0;0;0;569460619,72;1326435,80000007;302540452;"chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www,desenbahia,ba,gov,br/wp-content/uploads/2022/04/carta-anual-de-politicas-publicas,pdf";"Bahia";"Nordeste";TRUE;FALSE;0
"42";"BA";"COMPANHIA DE DESENVOLVIMENTO E AÇÃO REGIONAL - CAR";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";-38652790,07;-527641,29;"SIM";"SIM";"NÃO";247623,3;"Não";683;5569071,63;73321965,69;0;41034217,44;39187422,61;0;0;13542532,35;0;0;"nan";"Bahia";"Nordeste";FALSE;FALSE;-41034217,44
"43";"BA";"COMPANHIA DE TRANSPORTE DO ESTADO DA BAHIA - CTB";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";62395036;5544111;"SIM";"SIM";"NÃO";249447;"Não";132;35844247;17070076;0;61493086;30924004,68;0;0;139654487,18;0;999;"nan";"Bahia";"Nordeste";FALSE;FALSE;-61493086
"44";"BA";"Empresa Gráfica da Bahia - EGBA";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";61570288;1196270;"SIM";"SIM";"SIM";367725,12;"Não";408;0;25945081,55;0;0;0;0;0;44726528;-70;0;"nan";"Bahia";"Nordeste";TRUE;FALSE;0
"45";"BA";"COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DA BAHIA - PRODEB";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";49693649,78;15265078,08;"SIM";"SIM";"SIM";274229,42;"Não";534;4499672,79;55690837,6;0;0;0;0;2e+06;99605874;0;0;"Demonstrações financeiras (prodeb,ba,gov,br)";"Bahia";"Nordeste";TRUE;FALSE;0
"46";"BA";"Habitação e Urbanização da Bahia S/A - URBIS";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-56072451,73;-12120900,82;"SIM";"SIM";"NÃO";228549,72;"Não";0;0;4590494,99;0;0;0;6e+06;6121689,43;334986353;4986353;24781765;"nan";"Bahia";"Nordeste";FALSE;FALSE;-6e+06
"47";"CE";"Empresa de Tecnologia da Informação do Ceará - ETICE";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";14920637,6;1171930,77;"SIM";"SIM";"NÃO";76228,87;"Não";190;1547726,09;34130855,72;0;45695389,37;28333385,59;0;0;50000;0;0;"nan";"Ceará";"Nordeste";FALSE;FALSE;-45695389,37
"48";"CE";"Companhia de Gestão dos Recursos Hídricos - COGERH";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";242762441;7809286;"SIM";"SIM";"SIM";402973,1;"Sim";822;13076996,18;73872265;4952754,53;0;0;9091700;0;147615502;5327164;141540235;"https://portal,cogerh,com,br/wp-content/uploads/2017/12/CARTA-ANUAL-2020-2021,pdf";"Ceará";"Nordeste";TRUE;FALSE;-4138945,47
"49";"CE";"Companhia de Gás do Ceará - CEGÁS";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";253642826,2;124674885,44;"SIM";"SIM";"SIM";247399,94;"Não";144;31381287,24;12557276,98;48873425,69;0;0;0;0;161299537,43;12639309,4;32702000;"https://www,cegas,com,br/carta-anual-de-politicas-publicas-e-governanca-corporativa/";"Ceará";"Nordeste";TRUE;FALSE;48873425,69
"50";"CE";"Companhia de Desenvolvimento do Complexo Industrial e Portuário do Pecém - CIPP S/A";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1153434020,3;68478710,32;"SIM";"SIM";"SIM";521381,62;"Sim";356;32165000;51713606,98;23023445,29;0;0;0;0;1069658066,19;0;0;"https://www,complexodopecem,com,br/wp-content/uploads/2021/10/Carta-Anual-2020,pdf";"Ceará";"Nordeste";TRUE;FALSE;23023445,29
"51";"CE";"Companhia Cearense de Transportes Metropolitanos - METROFOR";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1043325461,06;-195359443,28;"SIM";"SIM";"SIM";233580,04;"Não";419;15661639,27;86462804,73;0;0;0;163829798,65;169509353,53;2323653000;169500027,5;292400033;"https://www,metrofor,ce,gov,br/projeto/relatorios-ano-2021/";"Ceará";"Nordeste";TRUE;FALSE;-163829798,65
"52";"CE";"Empresa de Assistência Técnica e Extensão Rural do Ceará - EMATERCE";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-100785757,95;-3557178,03;"SIM";"SIM";"NÃO";473306,86;"Não";551;0;91061965,97;0;107610744,25;106491641,93;0;0;2511583,84;0;0;"nan";"Ceará";"Nordeste";FALSE;FALSE;-107610744,25
"53";"CE";"Companhia de Água e Esgoto do Ceará - CAGECE";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2639894042,56;155815062,2;"SIM";"SIM";"SIM";548778,15;"Sim";5905;351320964,11;560961645,76;41637748,57;0;0;0;0;2121545597,15;177938957,87;0;"nan";"Ceará";"Nordeste";TRUE;FALSE;41637748,57
"54";"CE";"Centrais de Abastecimento do Ceará S/A - CEASA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";5394029;-299332,91;"SIM";"SIM";"NÃO";248347,09;"Não";261;0;17836798,87;0;0;0;0;0;818302;0;0;"nan";"Ceará";"Nordeste";FALSE;FALSE;0
"55";"CE";"Agência de Desenvilvimento do Estado do Ceará S/A - ADECE";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";161433994;14358236;"SIM";"SIM";"NÃO";167710;"Não";105;42433752;10095372,81;1500000;0;0;0;0;123036251;17526106;17180337;"nan";"Ceará";"Nordeste";FALSE;FALSE;1500000
"56";"CE";"Companhia de Habitação do Ceará - COHAB";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-288159914,74;-10680460,03;"NÃO";"SIM";"NÃO";8413,26;"Não";45;8180,52;3741451,8;0;3077981,64;2897160,53;0;0;29404405;0;0;"nan";"Ceará";"Nordeste";FALSE;FALSE;-3077981,64
"57";"CE";"Companhia de Participação de Ativos do Ceará - CEARAPAR";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2826733;173268;"SIM";"SIM";"NÃO";29052,56;"Não";6;16876,83;189893,65;0;0;0;0;0;3e+06;3e+06;4999999;"nan";"Ceará";"Nordeste";FALSE;FALSE;0
"58";"DF";"Banco Regional de Brasília - BRB";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2601550640,5;607712381,27;"SIM";"SIM";"SIM";1004759,58;"Sim";3195;180509997;929266964,06;146566162,73;0;0;0;0;1466322286,77;166322286,77;231940761;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;146566162,73
"59";"DF";"Parque Tecnológico de Brasília - BIOTIC";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Não Dependente";1001208942;-413560;"SIM";"SIM";"NÃO";211779,12;"Não";34;30780;2830160,23;0;0;0;1007664489;12701353;5804654;0;9949631;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-1007664489
"60";"DF";"Cartão BRB";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";914592072,48;588686555,21;"SIM";"SIM";"SIM";589540,83;"Sim";233;98163443;39094799,94;124480550,15;0;0;0;0;506560000;205099783,8;1192713;"https://www,brbcard,com,br/Portal/Home/Sic";"Distrito Federal";"Centro-oeste";TRUE;FALSE;124480550,15
"61";"DF";"Instituto BRB de Desenvolvimento Humano e Responsabilidade Socioambiental";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";7144183,84;6328355,37;"SIM";"SIM";"NÃO";0;"Sim";0;13932332,88;0;0;0;0;0;0;0;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"62";"DF";"BRB Administradora e Corretora de Seguros";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";23035884,81;417092810,91;"SIM";"SIM";"NÃO";529505,35;"Sim";260;0;37919349,75;0;0;0;0;0;47178000;0;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;0
"63";"DF";"BRB Crédito. Financiamento e Investimento";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";323205109,23;57166769,21;"SIM";"SIM";"SIM";591961,35;"Sim";3;0;2319126,15;0;0;0;0;0;1,5e+08;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"64";"DF";"BRB DTVM - Distribuidora de Títulos e Valores Mobiliários";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";50789316,89;3248886,64;"SIM";"SIM";"SIM";552136,04;"Sim";5;0;3262496,71;0;0;0;0;0;4e+07;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"65";"DF";"BRB Serviços";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";23035884,81;6128763,58;"SIM";"SIM";"NÃO";524154,88;"Sim";1124;8067262;45871306;0;0;0;6750171;0;19013700;6750171;0;"nan";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-6750171
"66";"DF";"Centrais de Abastecimento do Distrito Federal - CEASA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";42706367,46;1970949,55;"SIM";"SIM";"SIM";39033,81;"Não";58;0;10022958,9;0;0;0;0;0;32197985;0;0;"https://www,ceasa,df,gov,br/wp-content/uploads/2019/09/Carta-Anual-2021,pdf";"Distrito Federal";"Centro-oeste";TRUE;FALSE;0
"67";"DF";"Companhia de Planejamento do Distrito Federal - CODEPLAN";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Dependente";-10648784,49;10346341,03;"SIM";"SIM";"SIM";448738,7;"Não";396;0;104363140,6;0;122073431,3;116896236,8;32942,11;32942,11;12233727,6;0;0;"nan";"Distrito Federal";"Centro-oeste";TRUE;FALSE;-122106373,41
